serendipity;интуитивная прозорливость;http://contentcdn.lingualeo.com/uploads/picture/3221653.png;ˌsɛrənˈdɪpɪti;Manufacture <b>serendipity</b>.;http://audiocdn.lingualeo.com/v2/2/49283-631152008.mp3
reciprocity;взаимность;http://contentcdn.lingualeo.com/uploads/picture/337476.png;rɛsɪprˈɒsɪti;In addition, per the law of <b>reciprocity</b>, people may be more motivated to return the favor.;http://audiocdn.lingualeo.com/v2/2/33609-631152008.mp3
scouring;прочесывать (местность, базу данных);http:;skˈaʊːərɪŋ;After realizing the incredible importance of professional networking, I began <b>scouring</b> the web, Amazon, and bookstores for resources.;http://audiocdn.lingualeo.com/v2/2/105141-631152008.mp3
reticent;молчаливый;http://contentcdn.lingualeo.com/uploads/picture/602006.png;rˈetɪsn̩t;Translations of <b>reticent</b>;http://audiocdn.lingualeo.com/v2/2/34432-631152008.mp3
determine;определять, определять;http://contentcdn.lingualeo.com/uploads/picture/3221132.png;dəˈtɜrmən;can you <b>determine</b> on the graph of g?;http://audiocdn.lingualeo.com/v2/2/11906-631152008.mp3
ambiguous;двусмысленный;http://contentcdn.lingualeo.com/uploads/picture/2524167.png;æmbˈɪgjʊəːs;;http://audiocdn.lingualeo.com/v2/2/2726-631152008.mp3
Offensive;оскорбительный;http://contentcdn.lingualeo.com/uploads/picture/2792926.png;əˈfɛnsɪv;This Is How A Woman’s <b>Offensive</b> Tweet Became The World’s Top Story;http://audiocdn.lingualeo.com/v2/2/27996-631152008.mp3
priceless;бесценный;http:;prˈaɪsləs;Time is free, but it's <b>priceless</b>;http://audiocdn.lingualeo.com/v2/2/31990-631152008.mp3
imply;подразумевать;http://contentcdn.lingualeo.com/uploads/picture/845616.png;ɪmplˈaɪ;;http://audiocdn.lingualeo.com/v2/2/20835-631152008.mp3
feasible;осуществимый;http://contentcdn.lingualeo.com/uploads/picture/2793854.png;fˈiːzəbl;;http://audiocdn.lingualeo.com/v2/2/15645-631152008.mp3
denote;обозначать;http://contentcdn.lingualeo.com/uploads/picture/1320248.png;dɪnout;;http://audiocdn.lingualeo.com/v2/2/11633-631152008.mp3
misuse;злоупотребление;http://contentcdn.lingualeo.com/uploads/picture/915049.png;mɪsjˈuːs;;http://audiocdn.lingualeo.com/v2/2/26043-631152008.mp3
fashion;форма;http://contentcdn.lingualeo.com/uploads/picture/2659240.png;ˈfæʃən;in a precise <b>fashion</b>;http://audiocdn.lingualeo.com/v2/2/15561-631152008.mp3
pursue;преследовать;http://contentcdn.lingualeo.com/uploads/picture/3288163.png;pərˈsu;<b>pursue</b>.;http://audiocdn.lingualeo.com/v2/2/32753-631152008.mp3
acquisition;приобретение;http://contentcdn.lingualeo.com/uploads/picture/2828919.png;ˌækwəˈzɪʃən;;http://audiocdn.lingualeo.com/v2/2/1890-631152008.mp3
solely;исключительно;http://contentcdn.lingualeo.com/uploads/picture/2632646.png;ˈsoʊəli;;http://audiocdn.lingualeo.com/v2/2/37932-631152008.mp3
encounter;случайная встреча;http://contentcdn.lingualeo.com/uploads/picture/364438.png;ɪnˈkaʊntər;;http://audiocdn.lingualeo.com/v2/2/14285-631152008.mp3
regarded;рассматриваемый;http://contentcdn.lingualeo.com/uploads/picture/324899.png;rəˈgɑrdəd;;http://audiocdn.lingualeo.com/v2/2/54035-631152008.mp3
effort;усилие, стремление;http://contentcdn.lingualeo.com/uploads/picture/2352084.png;ˈɛfərt;;http://audiocdn.lingualeo.com/v2/2/13896-631152008.mp3
cumbersome;громоздкий;http://contentcdn.lingualeo.com/uploads/picture/1274346.png;kˈʌmbəsəm;n would be prohibitively <b>cumbersome</b>;http://audiocdn.lingualeo.com/v2/2/10612-631152008.mp3
prohibitively;чрезмерно;http://contentcdn.lingualeo.com/uploads/picture/836354.png;prəhˈɪbətɪvli;n would be <b>prohibitively</b> cumbersome;http://audiocdn.lingualeo.com/v2/2/113276-631152008.mp3
pursuit;стремление, преследование;http://contentcdn.lingualeo.com/uploads/picture/2582841.png;pərˈsut;Second Level: Graduate in <b>Pursuit</b> of a Master’s Degree;http://audiocdn.lingualeo.com/v2/2/32755-631152008.mp3
apparently;вероятно, вероятно;http://contentcdn.lingualeo.com/uploads/picture/535232.png;əˈpɛrəntli;Our designer <b>apparently</b> isn't very good because the mock looks like this:;http://audiocdn.lingualeo.com/v2/2/3226-631152008.mp3
faucet;водопроводный кран;http://contentcdn.lingualeo.com/uploads/picture/1695858.png;fˈɔːsɪt;The average <b>faucet</b> flows at 2 gallons per minute, so if you can successfully wash and rinse eight place settings -- plates, bowls, forks, knives, spoons, glasses, etc. -- and those six serving dishes that your dishwasher can handle without running the fau;http://audiocdn.lingualeo.com/v2/2/15609-631152008.mp3
shallow;поверхностный;http://contentcdn.lingualeo.com/uploads/picture/2935258.png;ʃˈæləʊː;What comes to mind when someone mentions a <b>shallow</b> copy in Java;http://audiocdn.lingualeo.com/v2/2/36682-631152008.mp3
disgusting;отвратительный;http://contentcdn.lingualeo.com/uploads/picture/2766309.png;dɪsgˈʌstɪŋ;The place is <b>disgusting</b>;http://audiocdn.lingualeo.com/v2/2/12522-631152008.mp3
exertion;старание;http://contentcdn.lingualeo.com/uploads/picture/873255.png;ɪgzˈɜːʃən;the <b>exertion</b> of force by means of a lever or an object used in the manner of a lever.;http://audiocdn.lingualeo.com/v2/2/15032-631152008.mp3
eliminated;ликвидированный;http://contentcdn.lingualeo.com/uploads/picture/21907.png;ɪlˈɪmɪnɛɪːtɪd;February should be just <b>eliminated</b>;http://audiocdn.lingualeo.com/v2/2/80523-631152008.mp3
amorousness;влюблённость, нежность, любовь, влюбчивость;http://contentcdn.lingualeo.com/uploads/picture/3298024.png;ˈæmərəsnəs;;http://audiocdn.lingualeo.com/v2/2/2790-631152000.mp3
apprehension;опасение. мрачное предчувствие, тревога;http://contentcdn.lingualeo.com/uploads/picture/3321656.png;ˌæprɪˈhɛnʃən;;http://audiocdn.lingualeo.com/v2/2/3295-631152008.mp3
attraction;привлекательность, притягательность;http://contentcdn.lingualeo.com/uploads/picture/2777957.png;əˈtrækʃən;;http://audiocdn.lingualeo.com/v2/2/3836-631152008.mp3
awe;страх, трепет;http://contentcdn.lingualeo.com/uploads/picture/2767019.png;ɑ;;http://audiocdn.lingualeo.com/v2/2/4015-631152008.mp3
concerned;озабоченный, встревоженный;http://contentcdn.lingualeo.com/uploads/picture/3316203.png;kənˈsɜrnd;;http://audiocdn.lingualeo.com/v2/2/9153-631152008.mp3
delightful;восхитительный, очаровательный;http://contentcdn.lingualeo.com/uploads/picture/3185982.png;dɪˈlaɪtfəl;;http://audiocdn.lingualeo.com/v2/2/11498-631152008.mp3
dignity;достоинство, гордость, чувство собственного достоинства;http://contentcdn.lingualeo.com/uploads/picture/2529316.png;ˈdɪgnəti;;http://audiocdn.lingualeo.com/v2/2/12175-631152008.mp3
eager;интенсивный, напряжённый, азартный;http://contentcdn.lingualeo.com/uploads/picture/3278394.png;ˈigər;;http://audiocdn.lingualeo.com/v2/2/13701-631152008.mp3
hopeful;надеющийся (на что-л.);http://contentcdn.lingualeo.com/uploads/picture/2934318.png;ˈhoʊpfəl;;http://audiocdn.lingualeo.com/v2/2/19995-631152008.mp3
longing;сильное желание, стремление;http://contentcdn.lingualeo.com/uploads/picture/3303513.png;ˈlɔŋɪŋ;;http://audiocdn.lingualeo.com/v2/2/24289-631152008.mp3
uncomfortable;неудобный;http://contentcdn.lingualeo.com/uploads/picture/3234569.png;ənˈkʌmfərtəbəl;;http://audiocdn.lingualeo.com/v2/2/42843-631152008.mp3
worried;озабоченный, обеспокоенный, озабоченный;http://contentcdn.lingualeo.com/uploads/picture/2837375.png;ˈwɜrid;;http://audiocdn.lingualeo.com/v2/2/48980-631152008.mp3
kindhearted;добрый, мягкосердечный;http://contentcdn.lingualeo.com/uploads/picture/3296616.png;kaɪndˈhɑrtəd;;http://audiocdn.lingualeo.com/v2/2/112349-631152008.mp3
charming personality;харизматическая, притягательная личность;http://contentcdn.lingualeo.com/uploads/picture/435988.png;ˈʧɑrmɪŋ ˌpɜrsəˈnælɪti;;http://audiocdn.lingualeo.com/v2/2/474254-631152000.mp3
Are you kidding?;Ты шутишь?;http://contentcdn.lingualeo.com/uploads/picture/2619324.png;ɑː juː ˈkɪdɪŋ?;;http://audiocdn.lingualeo.com/v2/2/189017-631152000.mp3
How so?;Как же так?;http://contentcdn.lingualeo.com/uploads/picture/3317617.png;haʊ səʊ?;;http://audiocdn.lingualeo.com/v2/2/211631-631152000.mp3
Get it?;Понимаешь?;http://contentcdn.lingualeo.com/uploads/picture/1994332.png;gɛt ɪt?;;http://audiocdn.lingualeo.com/v2/2/231183-631152000.mp3
So what?;Ну и что?;http://contentcdn.lingualeo.com/uploads/picture/562559.png;səʊ wɒt?;;http://audiocdn.lingualeo.com/v2/2/520089-631152000.mp3
Are you nuts?;Ты что, ненормальный?;http://contentcdn.lingualeo.com/uploads/picture/2788975.png;ɑː juː nʌts?;;http://audiocdn.lingualeo.com/v2/2/524112-631152000.mp3
Are you out of your mind?;Вы в своем уме?;http://contentcdn.lingualeo.com/uploads/picture/2864782.png;ɑː juː aʊt ɒv jɔː maɪnd?;;http://audiocdn.lingualeo.com/v2/2/773534-631152000.mp3
How's that?;Как это можно объяснить? / Что ты об этом думаешь?;http://contentcdn.lingualeo.com/uploads/picture/2856080.png;haʊz ðæt?;;http://audiocdn.lingualeo.com/v2/2/904630-631152000.mp3
No fooling?;Серьезно? / Ты не шутишь?;http://contentcdn.lingualeo.com/uploads/picture/2864784.png;nəʊ ˈfuːlɪŋ?;;http://audiocdn.lingualeo.com/v2/2/904636-631152000.mp3
What makes you so sure?;Почему вы так уверены?;http://contentcdn.lingualeo.com/uploads/picture/662957.png;wɒt meɪks juː səʊ ʃʊə?;;http://audiocdn.lingualeo.com/v2/2/923481-631152000.mp3
What have i got to do?;А что мне еще остается делать?;http://contentcdn.lingualeo.com/uploads/picture/2771171.png;wɒt hæv aɪ gɒt tuː duː?;;http://audiocdn.lingualeo.com/v2/2/955970-631152000.mp3
Can you be more specific?;Что вы имеете в виду? / Что вы хотите этим сказать?;http://contentcdn.lingualeo.com/uploads/picture/3110645.png;kæn juː biː mɔː spɪˈsɪfɪk?;;http://audiocdn.lingualeo.com/v2/2/3574191-631152000.mp3
What's the use of worrying?;Какой смысл переживать?;http://contentcdn.lingualeo.com/uploads/picture/1761097.png;wɒts ðə juːz ɒv ˈwʌriɪŋ?;;http://audiocdn.lingualeo.com/v2/2/5172715-631152000.mp3
What's the use of?;Зачем/Какой смысл?;http://contentcdn.lingualeo.com/uploads/picture/1849710.png;wɒts ðə juːz ɒv?;;http://audiocdn.lingualeo.com/v2/2/6210898-631152000.mp3
What is this all about?;В чем дело?;http://contentcdn.lingualeo.com/uploads/picture/2949773.png;wɒt ɪz ðɪs ɔːl əˈbaʊt?;;http://audiocdn.lingualeo.com/v2/2/6210925-631152000.mp3
Why worry him?;Зачем его беспокоить?;http://contentcdn.lingualeo.com/uploads/picture/2629928.png;waɪ ˈwʌri hɪm?;;http://audiocdn.lingualeo.com/v2/2/6225327-631152000.mp3
What is it taking so long?;Почему так долго?/ Что так задерживает?;http://contentcdn.lingualeo.com/uploads/picture/2695449.png;wɒt ɪz ɪt ˈteɪkɪŋ səʊ lɒŋ?;;http://audiocdn.lingualeo.com/v2/2/6225389-631152000.mp3
What is going on (here)?;Что (здесь) происходит?;http://contentcdn.lingualeo.com/uploads/picture/2856081.png;wɒt ɪz ˈgəʊɪŋ ɒn (hɪə)?;;http://audiocdn.lingualeo.com/v2/2/6225393-631152000.mp3
What makes you think I was there?;Почему ты думаешь, что я был там?;http://contentcdn.lingualeo.com/uploads/picture/1871439.png;wɒt meɪks juː θɪŋk aɪ wɒz ðeə?;;http://audiocdn.lingualeo.com/v2/2/6225397-631152000.mp3
What remains to be done?;Что остается делать?;http://contentcdn.lingualeo.com/uploads/picture/1737269.png;wɒt rɪˈmeɪnz tuː biː dʌn?;;http://audiocdn.lingualeo.com/v2/2/6225402-631152000.mp3
Are you getting the picture?;Ты понимаешь (к чему идет дело/ о чем идет разговор)?;http:;ɑː juː ˈgɛtɪŋ ðə ˈpɪkʧə?;;http://audiocdn.lingualeo.com/v2/2/6225405-631152000.mp3
Make yourself clear;Выражайтесь яснее;http://contentcdn.lingualeo.com/uploads/picture/3314634.png;meɪk jɔːˈsɛlf klɪə;;http://audiocdn.lingualeo.com/v2/2/6225410-631152000.mp3
Who are they to judge us?;Кто они такие, чтобы судить нас?;http://contentcdn.lingualeo.com/uploads/picture/662940.png;huː ɑː ðeɪ tuː ˈʤʌʤ ʌs?;;http://audiocdn.lingualeo.com/v2/2/6225430-631152000.mp3
What gave you that idea?;Что навело тебя на эту мысль?;http://contentcdn.lingualeo.com/uploads/picture/1967384.png;wɒt geɪv juː ðæt aɪˈdɪə?;;http://audiocdn.lingualeo.com/v2/2/6225434-631152000.mp3
But supposing... what then?;Но предположим, что ... что тогда?;http://contentcdn.lingualeo.com/uploads/picture/2130103.png;bʌt səˈpəʊzɪŋ... wɒt ðɛn?;;http://audiocdn.lingualeo.com/v2/2/6225445-631152000.mp3
So what's the hitch?;Так в чем же загвоздка?;http://contentcdn.lingualeo.com/uploads/picture/1868654.png;səʊ wɒts ðə hɪʧ?;;http://audiocdn.lingualeo.com/v2/2/6225450-631152000.mp3
What is your point?;В чем заключается твоя идея?;http://contentcdn.lingualeo.com/uploads/picture/1956155.png;wɒt ɪz jɔː pɔɪnt?;;http://audiocdn.lingualeo.com/v2/2/6225454-631152000.mp3
What is it to you?;А тебе какое дело?;http://contentcdn.lingualeo.com/uploads/picture/2864900.png;wɒt ɪz ɪt tuː juː?;;http://audiocdn.lingualeo.com/v2/2/6225469-631152000.mp3
What's the hold-up?;За чем дело стало?;http://contentcdn.lingualeo.com/uploads/picture/2256250.png;wɒts ðə ˈhəʊldʌp?;;http://audiocdn.lingualeo.com/v2/2/6225474-631152000.mp3
How long did you hold office?;Как долго вы занимали эту должность?;http://contentcdn.lingualeo.com/uploads/picture/1783919.png;haʊ lɒŋ dɪd juː həʊld ˈɒfɪs?;;http://audiocdn.lingualeo.com/v2/2/6225480-631152000.mp3
Why not do smth. while we are about it?;Почему бы нам не сделать заодно что-нибудь еще?;http://contentcdn.lingualeo.com/uploads/picture/2705564.png;waɪ nɒt duː ˈsʌmθɪŋ waɪl wiː ɑːr əˈbaʊt ɪt?;;http://audiocdn.lingualeo.com/v2/2/6225489-631152000.mp3
How do you account for doing smth.?;Как вы объясняете / можете объяснить свои действия?;http://contentcdn.lingualeo.com/uploads/picture/2319240.png;haʊ duː juː əˈkaʊnt fɔː ˈdu(ː)ɪŋ ˈsʌmθɪŋ?;;http://audiocdn.lingualeo.com/v2/2/6225497-631152000.mp3
How do you account for being late?;Как вы объясните свое опоздание?;http://contentcdn.lingualeo.com/uploads/picture/1902092.png;haʊ duː juː əˈkaʊnt fɔː ˈbiːɪŋ leɪt?;;http://audiocdn.lingualeo.com/v2/2/6225499-631152000.mp3
How can you be sure?;Почему ты так уверен?;http://contentcdn.lingualeo.com/uploads/picture/1826834.png;haʊ kæn juː biː ʃʊə?;;http://audiocdn.lingualeo.com/v2/2/6225508-631152000.mp3
Is that why / where / what / ...?;Так вот почему / где / что...;http://contentcdn.lingualeo.com/uploads/picture/2020084.png;ɪz ðæt waɪ / weə / wɒt / ...?;;http://audiocdn.lingualeo.com/v2/2/6225530-631152000.mp3
Is that why they didn't invite us?;Так вот почему они не пригласили нас;http://contentcdn.lingualeo.com/uploads/picture/662927.png;ɪz ðæt waɪ ðeɪ dɪdnt ɪnˈvaɪt ʌs?;;http://audiocdn.lingualeo.com/v2/2/6225540-631152000.mp3
Is that where you were?;Так вот где ты был;http://contentcdn.lingualeo.com/uploads/picture/2624419.png;ɪz ðæt weə juː wɜː?;;http://audiocdn.lingualeo.com/v2/2/6225549-631152000.mp3
Why is it ...?;В чем причина того, что..?;http://contentcdn.lingualeo.com/uploads/picture/1856371.png;waɪ ɪz ɪt ...?;;http://audiocdn.lingualeo.com/v2/2/6225554-631152000.mp3
Do you think I don't know what's been going on behind my back?;Думаешь, я не знаю, что творится у меня за спиной?;http://contentcdn.lingualeo.com/uploads/picture/2507843.png;duː juː θɪŋk aɪ dəʊnt nəʊ wɒts biːn ˈgəʊɪŋ ɒn bɪˈhaɪnd maɪ bæk?;;http://audiocdn.lingualeo.com/v2/2/6671141-631152000.mp3
What makes you think that ...?;Почему ты думаешь, что ...;http://contentcdn.lingualeo.com/uploads/picture/2697882.png;wɒt meɪks juː θɪŋk ðæt ...?;;http://audiocdn.lingualeo.com/v2/2/7187356-631152000.mp3
Surely you can see that?;Неужели ты не понимаешь?;http://contentcdn.lingualeo.com/uploads/picture/3145324.png;ˈʃʊəli juː kæn siː ðæt?;;http://audiocdn.lingualeo.com/v2/2/7316660-631152000.mp3
surely you saw them?;Неужели ты их не видел?;http:;ˈʃʊəli juː sɔː ðɛm?;;http://audiocdn.lingualeo.com/v2/2/7327112-631152000.mp3
How come, that ...?;Как так получается, что...?;http://contentcdn.lingualeo.com/uploads/picture/1878376.png;haʊ kʌm, ðæt ...?;;http://audiocdn.lingualeo.com/v2/2/12524837-631170000.mp3
traits;характерная черта;http://contentcdn.lingualeo.com/uploads/picture/2558872.png;trˈeɪːts;Remember the three <b>traits</b> of opportunity-makers;http://audiocdn.lingualeo.com/v2/2/55304-631152008.mp3
accustomed;привычный, familiar;http://contentcdn.lingualeo.com/uploads/picture/2756719.png;əkˈʌstəmd;you connect with people around a shared interest and action, you're <b>accustomed</b> to serendipitous things happening into the future, and I think that's what we're looking at;http://audiocdn.lingualeo.com/v2/2/1841-631152008.mp3
serendipitous;непрогнозируемый;http:;sɛrəndˈɪpɪtəs;you connect with people around a shared interest and action, you're accustomed to <b>serendipitous</b> things happening into the future, and I think that's what we're looking at;http://audiocdn.lingualeo.com/v2/2/49282-631152008.mp3
devised;изобретать;http://contentcdn.lingualeo.com/uploads/picture/90957.png;dɪvˈaɪzd;Because things can be <b>devised</b> like drones and drugs and data collection, and they can be <b>devised</b> by more people and cheaper ways for beneficial purposes and then, as we know from the news every day, they can be used for dangerous ones;http://audiocdn.lingualeo.com/v2/2/52773-631152008.mp3
fascinated;восхищен;http://contentcdn.lingualeo.com/uploads/picture/3315615.png;fˈæsɪnɛɪːtɪd;They're not affronted by differences, they're <b>fascinated</b> by them, and that is a huge shift in mindset, and once you feel it, you;http://audiocdn.lingualeo.com/v2/2/54865-631152008.mp3
affronted;глубоко оскорблённый;http://contentcdn.lingualeo.com/uploads/picture/522314.png;əfrˈʌntɪd;They're not <b>affronted</b> by differences, they're fascinated by them, and that is a huge shift in mindset, and once you feel it, you;http://audiocdn.lingualeo.com/v2/2/57747-631152008.mp3
seize;завладевать;http://contentcdn.lingualeo.com/uploads/picture/448117.png;sˈiːz;problem better and faster and <b>seize</b> more opportunities;http://audiocdn.lingualeo.com/v2/2/36196-631152008.mp3
rigid;негибкий;http://contentcdn.lingualeo.com/uploads/picture/371475.png;rˈɪdʒɪd;and playing with people who think exactly like them because we then become more <b>rigid</b> and extreme, opportunity-makers are actively seeking situations with people unlike them, and they're building relationships, and because they do that, they have trusted;http://audiocdn.lingualeo.com/v2/2/34682-631152008.mp3
compelling;интригующий;http://contentcdn.lingualeo.com/uploads/picture/2741537.png;kəmpˈelɪŋ;They were startling, <br><b>compelling</b> and credible;http://audiocdn.lingualeo.com/v2/2/9017-631152008.mp3
indeed;действительно, действительно;http://contentcdn.lingualeo.com/uploads/picture/3294124.png;ɪnˈdid;And <b>indeed</b> they were;http://audiocdn.lingualeo.com/v2/2/21186-631152008.mp3
ally;союзник;http://contentcdn.lingualeo.com/uploads/picture/3241882.png;ˈælaɪ;I said, 'He'd be an unexpected <b>ally</b>;http://audiocdn.lingualeo.com/v2/2/2612-631152008.mp3
regime;режим;http://contentcdn.lingualeo.com/uploads/picture/3228526.png;rəʒˈim;He had workout <b>regime</b> he did every day;http://audiocdn.lingualeo.com/v2/2/33925-631152008.mp3
buff;любитель;http://contentcdn.lingualeo.com/uploads/picture/694246.png;bˈʌf;the eyes because he's <b>buff</b>;http://audiocdn.lingualeo.com/v2/2/6346-631152008.mp3
fervently;пылко;http://contentcdn.lingualeo.com/uploads/picture/2739469.png;fˈɜːvəntli;—   she <b>fervently</b> started talking about these bean-shaped reflective sculptures in Millennium Park, and people would walk up to it and they'd smile in the reflection of it, and they'd pose and they'd vamp and they'd take selfies together, and they'd laugh;http://audiocdn.lingualeo.com/v2/2/62166-631152008.mp3
notion;взгляд, понятие;http://contentcdn.lingualeo.com/uploads/picture/2251914.png;ˈnoʊʃən;That disproves that popular <b>notion</b> that if you're the smartest person in the room, you're in the wrong room;http://audiocdn.lingualeo.com/v2/2/27581-631152008.mp3
disproves;опровергает;http://contentcdn.lingualeo.com/uploads/picture/2023711.png;dɪsprˈuːvz;That <b>disproves</b> that popular notion that if you're the smartest person in the room, you're in the wrong room;http://audiocdn.lingualeo.com/v2/2/252501-631152000.mp3
fairs;выставка;http://contentcdn.lingualeo.com/uploads/picture/146905.png;fˈeəːz;weekend book <b>fairs</b>;http://audiocdn.lingualeo.com/v2/2/64736-631152008.mp3
detained;задержался;http://contentcdn.lingualeo.com/uploads/picture/696196.png;dɪtˈeɪːnd;unless I am <b>detained</b>;http://audiocdn.lingualeo.com/v2/2/50630-631152008.mp3
banter;добродушное подшучивание;http://contentcdn.lingualeo.com/uploads/picture/5391.png;bˈæntə;;http://audiocdn.lingualeo.com/v2/2/4370-631152008.mp3
elimination;уничтожение;http://contentcdn.lingualeo.com/uploads/picture/2512562.png;ɪˌlɪməˈneɪʃən;;http://audiocdn.lingualeo.com/v2/2/14054-631152008.mp3
exuberance;избыток;http://contentcdn.lingualeo.com/uploads/picture/173130.png;ɪgzjˈuːbərəns;;http://audiocdn.lingualeo.com/v2/2/15282-631152008.mp3
ferocious;свирепый;http://contentcdn.lingualeo.com/uploads/picture/3309873.png;fərouʃəs;;http://audiocdn.lingualeo.com/v2/2/15779-631152008.mp3
gamut;диапазон;http://contentcdn.lingualeo.com/uploads/picture/206153.png;gˈæmət;;http://audiocdn.lingualeo.com/v2/2/17449-631152008.mp3
indistinct;неотчётливый;http://contentcdn.lingualeo.com/uploads/picture/2917568.png;ɪndɪstˈɪŋkt;;http://audiocdn.lingualeo.com/v2/2/21263-631152008.mp3
inertia;вялость;http://contentcdn.lingualeo.com/uploads/picture/2911630.png;ɪˈnɜrʃə;;http://audiocdn.lingualeo.com/v2/2/21355-631152008.mp3
passage;проход;http://contentcdn.lingualeo.com/uploads/picture/293033.png;ˈpæsəʤ;;http://audiocdn.lingualeo.com/v2/2/29559-631152008.mp3
predator;хищник;http://contentcdn.lingualeo.com/uploads/picture/468630.png;ˈprɛdətər;;http://audiocdn.lingualeo.com/v2/2/31745-631152008.mp3
relativity;теория относительности;http://contentcdn.lingualeo.com/uploads/picture/3309631.png;rɛlətˈɪvɪti;;http://audiocdn.lingualeo.com/v2/2/34018-631152008.mp3
smite;сразить;http://contentcdn.lingualeo.com/uploads/picture/895925.png;smˈaɪt;;http://audiocdn.lingualeo.com/v2/2/37665-631152008.mp3
stealthily;тайно;http://contentcdn.lingualeo.com/uploads/picture/2564093.png;stˈelθɪli;;http://audiocdn.lingualeo.com/v2/2/38860-631152008.mp3
unbearable;невыносимый;http://contentcdn.lingualeo.com/uploads/picture/3307111.png;ʌnbˈeəːrəbl;;http://audiocdn.lingualeo.com/v2/2/42747-631152008.mp3
viable;пригодный жизнеспособный;http://contentcdn.lingualeo.com/uploads/picture/887703.png;vˈaɪəbl;The third option is the most <b>viable</b>, since it removes the responsibility of locating the dependency from the component.;http://audiocdn.lingualeo.com/v2/2/44185-631152008.mp3
expose;разоблачать, разоблачать;http://contentcdn.lingualeo.com/uploads/picture/3164650.png;ɪksˈpəʊz;The purpose of controllers is to <b>expose</b> variables and functionality to expressions and directives.;http://audiocdn.lingualeo.com/v2/2/15170-631152008.mp3
insignificant;несущественный;http://contentcdn.lingualeo.com/uploads/picture/543.png;ɪnsɪgnˈɪfɪkənt;;http://audiocdn.lingualeo.com/v2/2/21699-631152008.mp3
fabulous;изумительный;http://contentcdn.lingualeo.com/uploads/picture/246540.png;ˈfæbjələs;;http://audiocdn.lingualeo.com/v2/2/15337-631152008.mp3
spotless;чистый;http://contentcdn.lingualeo.com/uploads/picture/532917.png;spˈɒtləs;;http://audiocdn.lingualeo.com/v2/2/38511-631152008.mp3
terrific;потрясающий;http://contentcdn.lingualeo.com/uploads/picture/2106875.png;tərˈɪfɪk;;http://audiocdn.lingualeo.com/v2/2/40790-631152008.mp3
clumsy;неуклюжий;http://contentcdn.lingualeo.com/uploads/picture/6867.png;klˈʌmzi;;http://audiocdn.lingualeo.com/v2/2/8458-631152008.mp3
plausible;правдоподобный;http://contentcdn.lingualeo.com/uploads/picture/2614815.png;plˈɔːzəbl;We don't recommend this option, but people have asked and if you are an experienced programmer who doesn't mind figuring things out on your own it is at least <b>plausible</b> that you could do this and enjoy it.;http://audiocdn.lingualeo.com/v2/2/30961-631152008.mp3
adhere;твёрдо держаться;http://contentcdn.lingualeo.com/uploads/picture/395275.png;ədhˈɪəː;You will also need to ensure you <b>adhere</b> to the (undocumented) interfaces between the compiler passes.;http://audiocdn.lingualeo.com/v2/2/1975-631152008.mp3
immersion heater;кипятильник;http://contentcdn.lingualeo.com/uploads/picture/3285197.png;ɪˈməːʃ(ə)n ˈhiːtə;;http://audiocdn.lingualeo.com/v2/2/203370-631152000.mp3
electric cooker;электрическая плита;http://contentcdn.lingualeo.com/uploads/picture/2974965.png;ɪˈlɛktrɪk ˈkʊkə;;http://audiocdn.lingualeo.com/v2/2/406570-631152000.mp3
meat grinder;мясорубка;http://contentcdn.lingualeo.com/uploads/picture/3247750.png;mit ˈgraɪndər;;http://audiocdn.lingualeo.com/v2/2/474141-631152000.mp3
fly swatter;хлопушка для мух;http://contentcdn.lingualeo.com/uploads/picture/3314295.png;flʌɪ swɒtə;;http://audiocdn.lingualeo.com/v2/2/695867-631152000.mp3
shower stall;душевая кабина;http://contentcdn.lingualeo.com/uploads/picture/3314234.png;ˈʃaʊə stɔːl;;http://audiocdn.lingualeo.com/v2/2/1016903-631152000.mp3
electric lighter;электрозажигалка;http://contentcdn.lingualeo.com/uploads/picture/2710593.png;ɪˈlɛktrɪk ˈlʌɪtə;;http://audiocdn.lingualeo.com/v2/2/1042388-631152000.mp3
hang around;бродить вокруг. околачиваться, шляться, слоняться;http://contentcdn.lingualeo.com/uploads/picture/3275782.png;hæŋ əˈraʊnd;;http://audiocdn.lingualeo.com/v2/2/121867-631152000.mp3
turn out;выворачивать (карманы), гасить, оказываться;http:;tɜrn aʊt;;http://audiocdn.lingualeo.com/v2/2/173330-631152000.mp3
come up;подниматься, подходить, приближаться;http://contentcdn.lingualeo.com/uploads/picture/2863472.png;kʌm ʌp;;http://audiocdn.lingualeo.com/v2/2/173389-631152000.mp3
come on;давай!, пошли!, брось!, проходить, приходить, приближаться, поторапливайся!;http://contentcdn.lingualeo.com/uploads/picture/277489.png;kʌm ɒn;;http://audiocdn.lingualeo.com/v2/2/173416-631152000.mp3
come by;заходить, заглядывать;http://contentcdn.lingualeo.com/uploads/picture/2803404.png;kʌm bʌɪ;;http://audiocdn.lingualeo.com/v2/2/173568-631152000.mp3
come across;быть понятным, доходить,  передавать (какое-л. чувство);http://contentcdn.lingualeo.com/uploads/picture/2210500.png;kʌm əˈkrɔs;;http://audiocdn.lingualeo.com/v2/2/173583-631152000.mp3
